text,label
"This movie makes me want to throw up every time I see it. If you take the first movie, and reverse the plot (ariel wants to leave the sea, her daughter wants to go to the sea), take the same characters and give them new animals and new names, and then throw in crappy animation and the biggest suck factor, possible, you get the little mermaid 2. Its basically a copy of the first movie with a reversed plot. I'll take you through the horror of it step by step. These are the people from the 1st movie: First of all, Prince Eric is still prince eric, with about 3 lines in the whole movie. Ariel is uptight, annoying, and is not the carefree, headstrong spirit we saw in the 1st. In fact, she is the exact opposite. Sebastian is still sebastian only less cute, less convincing as being stressed out, and the jokes just aren't funny anymore. Flounder has about 2 lines. He now has kids and he talks with a dumb nasal voice. Scuttle is still dumb scuttle only not funny. King Triton's character is probably the best, he still retains the intimidation and love for his daughter, Melody. Ariel and Prince Eric appear not to give a hoot about their daughter. <br /><br />Like i said, all they did was use the characters from the first movie and copy them. This is what they did: Ursula- The new evil villain is Morgana, Ursula's sister who feels like she always lived in Ursula's shadow. I wouldn't be scared of her if she showed up at my doorway with a knife. She can't do anything right and she's a failure as a villain. She has the same voice ursula did. Sebastian & Flounder - Have been replaced by probably the most stupid sidekicks, Tip & Dash, a walrus and a penguin. They try to be hero's but always fail when trying. the plot is so predictable. They become heroes at the end. Yawn. Flatson& Jetsom- Now replaced by a shark who was turned about 10x smaller by triton. Hes really bad too. Morgana and the shark (sharkbait, I think was his name) have no chemistry, good or bad. Ariel-Ah, Ariel. Our lovely mermaid was replaced by her un-lovely daughter, melody. Melody cannot sing, her voice is about 2 octaves higher than it should be, and you want to punch her in the face because shes so fake sugary sweet. She wants to go to the sea, she is clumsy and the kids make fun of her, she has to go find herself. yawn.<br /><br />Not only is the movie boring and unoriginal its so simplistic when you watch this movie you will gasp at how bad it is. Certain parts of the movie make you want to call Disney up and demand why such a horrible movie was made as a sequel to such a wonderful original.<br /><br />Basically, comparing the little mermaid 2 to the little mermaid is like comparing and Ed Wood movie to Casablanca. Don't ever watch this, not even when your bored.",0
"All in all a good film and better for the fact that had the film not been made the story might remain hidden to the masses. Brosnan does a good job as the native American with a hidden past and the photography is stunning. To some, this may be too whimsical, to others boring - for me it is a gentle, well-told tale and perfect for family viewing. Now that's not something you get a lot of recently.",1
"The premise is simple. This movies starts out looking like your average lame chick flick about two attractive young people meeting each other in an airport, then things take a 180 degree turn...<br /><br />I for one, really dislike the kind of mind numbing love story nonsense that pollutes the average movie theater. And it is my humble opinion that Wes Craven, based on his previous meta-horror films (Sceam) does too...<br /><br />Following this logic, it's not surprising to find that Craven sardonically takes his time to built up a nauseatingly sweet 'sependipity love'-story, only to have an AWESOME Cillian Murphy wreck that whole sugar-coated dreamworld... <br /><br />The scope of his character Jackson Ripner (Jack the Ripper, get it? lame, right?) in this film is impressive, he goes from being utterly charming to being a twisted nihilistic sicko, which is a plus in my book. As he proceeds to freak out his victim (Jennifer Garner lookalike Rachel McAdams, who I found pretty annoying by the way), you can't help but sympathize with the guy...<br /><br />This is Wes Craven, embodied in Jackson Ripner, through Cillian Murphy, bashing all brainless chick flicks...<br /><br />Mr. Craven, I salute you.<br /><br />Best quote:<br /><br />Jackson Ripner (after beating the snot out of Rachel McAdams in the airplane toilet): ""Thanks for the quickie!!!""",1
"I really love this movie, saw it again last week after 3 years or so. This movie is perfect, great acting, great story, great directing/camera-work/music. It is a gift to show it to someone you love. too bad jaco van dormael did not make more movies after this one. Top 5 work. Really!!<br /><br />Today, it's 3 years and 3 days later then the comment above. it was never posted because it was not more than 10 lines. Anyway, i saw ""le huitieme jour"" again yesterday. This is with no doubt in my movie top 3. together with ""Cinema Paradiso"" which is also a masterpiece. The soundtrack is also really good. I am really curious about ""jaco von dormael's"" new movie. I hope it will complete my movie top 3. If you see this movie, rent it. Or even better. buy it. Because you will want to see it again.",1
"`Stanley and Iris' is a heart warming film about two people who find each other and help one another overcome their problems in life. Stanley's life is difficult, because he never learned to read or write. Iris is a widower with two teenage children working in a bakery where she meets Stanley. She decides to teach Stanley how to read at her home in her spare time. Over time they become romantically involved. After Stanley learns to read, he goes off to a good job in Chicago, only to return to Iris and ask her to marry him.<br /><br />It's a really good film without nudity, violence, or profanity, that which is rare in today's films. A good film all round. <br /><br />",1
"I love the movie. It brought me back to the best time of my life. <br /><br />We need that time again, now more than ever. For me it was a time of freedom, learning, and finding myself. I will always miss it. There will never be another time like the 60's, unfortunately.",1
"Let me state first that I love Westerns & Civil War stories. I also consider John Ford as an excellent director. I also have the same high feelings for John Wayne & William Holden's acting ability.<br /><br />I cannot remember if I saw this film when it first came out in 1959. Last night was the first time I saw it since then.<br /><br />As per my 4 rating, one can say I did not like the movie.<br /><br />I now will attempt to tell some of its shortcomings.<br /><br />John Lee Mahin who wrote the screenplay from Harold Sinclair's novel, was a very gifted writer & wrote many fine scripts, This script is poorly written & badly researched. They make mention of the awful conditions of the Andersonville prison, At the time of the movie Andersonville was not in operation. They also use rifles that were not used at the time.<br /><br />John Ford was directing films for over 40 years & won 4 Oscars. He must have been ill during the making of this.His usual style was missing. It could be that this was film in the south & east and not in Monument Valley.<br /><br />He normally had a stock company of players he used in nearly all his film, MOST were missing this time. This time only minor cowboy stars Hoot Gibson & Ken Curtiss have roles & of course Anna Lee has a small role. There were no other familiar faces except for the 3 stars. (see below) Mr. Fords stock company made most of his films the classics they were; sadly missed here.<br /><br />Now we come to the main stars John Wayne & William Holden. The Duke also must have been ill,he seemed out of place here. This sort of role usually fit his style perfectly, he was just adequate here. Wiliam Holden did the best he could, but nowhere as good as he usually was.<br /><br />It was required that there be an actress in this type of movie. Here in her first major role (second film) is Constance Towers, a very beautiful person, But not really an actress, She is still having roles on Television. Let me be kind and say she has had a long career,more based on her looks than acting talent. Also in caas as Ms. Towers servant is Tennis Star Althea Gibson.I am glad she stuck to tennis.<br /><br />The rest of the production credits were far from the usual high standard of other John Ford films There were a few military type songs supposedly done by the marching cavalry, not good at all. The action scenes were good but come at the end of film.<br /><br />Ratings *1/2* (out of 4) 47 points (out of 100) IMDb 4 (out of 10)",0
"A note to all of you budding film writers: Study this film. If your dialog reads like the dialog in this film, please shred your script and try again.<br /><br />I didn't have high expectations, but was intrigued by the description indicating there was a mystery at the Christmas Ornament Factory. The Mystery is resolved very early and the film becomes a straight romance. I almost stopped watching it at 5 minutes, 10 minutes, and at the first break. My spouse , who is the Hallmark & Lifetime fan, gave up at the first break. <br /><br />Forest River is a company town - the main business is Aikens Ornaments, who make all manner of holiday decorations.The patriarch of the company has recently passed away, so the companies future might be in question. We soon meet Noelle, who would rather be on Wall Street than Main Street, and the mysterious Justin, who gets a date with Noelle after a large snowman she is inflating crashes into Justins car. Once we meet Alison Aikens, doing due diligence for the Board, we have our story setup.<br /><br />If you can't nail all the story arcs by the first commercial break, you haven't seen enough of this kind of Holiday film. Maybe that's a good thing.",0
"This 1934 adaptation of Somerset Maugham's novel put Bette Davis on the map as a movie actress. She might have won an Academy Award for her performance but the films was made on loan, so her studio didn't push for her. Her acting in this one doesn't come off well by today's standards. As the heartless waitress who jerks Philip, a sensitive medical student, around and nearly ruins his life, Davis is way too shrill, almost demonic. Director John Cromwell, who usually elicited good performances from his actresses, was perhaps overwhelmed by this one. Davis is watchable, for sure, but so strident and predatory as to seem scarcely human. I imagine the character of Millie as quieter, less feminine than Davis, with maybe a touch of the tomboy. Davis is such a strong, immediate presence that's there's no air of mystery to her, which makes Philip's attraction to her seem more overtly masochistic than it should be.<br /><br />As Philip, Leslie Howard is excellent. His wan, somewhat wilted good looks are perfect for this failed aesthete. Nor does he impose a personal interpretation on the part, as, say, Dirk Bogarde might have done, which gives his work a rare clarity. He seems completely in control here, as he should be, playing a man with a rational intellect who is in the grip of irrational emotions he cannot manage or even fully satisfy, as the object of his affections moves him in ways he cannot understand. Howard was a fine actor, too often cast in standard romantic parts which compelled him to fall back on charm, which he doesn't use here.<br /><br />It's been so long since I've read the book I don't feel comfortable commenting on the movie's faithfulness to it. I think it captures the spirit of the story well enough, and that it has in Howard a perfect Philip Carey. The sexual undercurrents are muted, and at times Philip behaves so masochistically that in the absence of strong sex feelings makes one wonder about the character's sanity, surely not Mr. Maugham's intention. Thanks to Howard's performance, Philip remains firmly in focus, as one can see in his various responses to and yearnings for Millie the extremes to which a reasonable intellect will go to understand the irrational, in himself and in others. <br /><br />Overall, a very good film, a little stilted at times, due to its age, it evokes London nicely, and is well acted for the most part.",1
"Although it was released way back in 1967, IN COLD BLOOD still remains the benchmark by which all true-crime films are matched. Veteran writer/director Richard Brooks (ELMER GANTRY) adapted Truman Capote's non-fiction book into a chilling docudrama that retains a disturbing power even today, thirty-five years later.<br /><br />Robert Blake and Scott Wilson portray Perry Smith and Dick Hickock, two ex-cons who, on a tip from Hicock's old cellmate Floyd Wells, broke into the Holcomb, Kansas home of Herbert Clutter, looking for a wall safe supposedly containing $10,000. But no safe was ever found, and the two men instead wound up killing Mr. Clutter, his wife, and their two children, getting away with only a radio, a pair of binoculars, and a lousy forty dollars. Two months on the run, including an aimless ""vacation"" in northern Mexico, ended in Las Vegas when cops caught them in a stolen car. But it eventually comes out, after merciless grilling by Kansas law enforcement officials, that these two men committed that heinous crime in Holcomb. Tried and convicted on four counts of murder, they stew in jail over a five-year period of appeals and denials until both are hanged to death on April 14, 1965.<br /><br />Blake and Smith are absolutely chilling as the two dispassionate killers who show no remorse for what they've done but are concerned about getting caught. John Forsythe also does a good turn as Alvin Dewey, the chief detective investigating the crime, as does Gerald S. O'Laughlin as his assistant. In a tactic that is both faithful to Capote's book and a good artistic gambit all around, Brooks does not show the murders at the beginning; instead, he shows the two killers pulling up to the Clutter house as the last light goes out, then cuts to the next morning and the horrifying discovery of the bodies. Only during the ride back to Kansas, when Blake is questioned by Forsythe and narrates the story, do we see the true horror of what happened that night. We don't see that much blood being spilled in these scenes, but we don't need to. The shotgun blasts and the horrified look on the Clutters' faces as they know they are about to die are more than disturbing enough, so there is no need to resort to explicitly bloody slasher-film violence.<br /><br />Brooks wisely filmed IN COLD BLOOD in stark black-and-white, and the results are excellent thanks to Conrad Hall's expertise. The chilling jazz score by Quincy Jones is the capper. The end result is one of the most unsettling films of any kind ever made, devastating in its own low-key fashion. It is a 134-minute study of a crime that shook an entire state and indeed an entire nation, and should be seen, though viewer discretion is advised; the 'R' rating is there for a reason.",1
"In terms of the arts, the 1970s were a very turbulent era. In literature and the visual arts, it was the closing of a great fifty or sixty year period of creativity that has yet to be restarted. In music it was a decade that many see as a low point, due to corporate rock and disco. On television it was a Golden Age for situation comedies, from The Odd Couple to the Mary Tyler Moore Show to M*A*S*H to All In The Family, but in film it was even a greater period of creativity, in all genres, that saw the rise of the American auteur- directors like Robert Altman, Francis Ford Coppola, and Martin Scorsese- from the ashes of the old studio systems that had dominated Hollywood for over half a century. These directors wanted to craft literate, arts films for the masses, of the sort that had been staples in Europe since the end of the Second World War. Yet, the studios were trying to keep pace, with socially aware films of the sort not seen since the 1930s.<br /><br />But, unlike the films of the 1930s, starring actors like Jimmy Cagney and John Garfield (usually co-starring the Dead End Kids), that dealt with social issues in a gritty realistic way, or as realistic as one could get on a sound stage, the social consciousness of the late 1960s and early 1970s manifested itself most in science fiction films, which allowed the Left Wing of Hollywood to preach to the masses under the guise of what most considered little above comic strip entertainment. There was precedent for this approach, for several of the flying saucer films of the 1950s dealt with the political zeitgeist of the McCarthy era- most notably The Day The Earth Stood Still and Invasion Of The Body Snatchers. And the early 1960s saw Rod Serling constantly subverting the political conservatism of the time by casting social issues into science fiction settings on his classic sci fi television anthology show The Twilight Zone. Among the studio offerings of this time were the ecologically sensitive Silent Running; George Lucas's first film THX 1138, which dealt with consumerism, group think, and existentialism; and Logan's Run, which hammered away at Communism and state control versus the rights of an individual. Some of the film's references are quite heavyhanded- and reek of the then current Arab oil crisis and rampant inflation. A few jarred strawberries cost $150, and Soylent rations its assorted colored foods- Soylent Yellow, Soylent Red, and the new Soylent Green, reputedly made from 'the finest undersea growth,' in a manner not unlike the gas rationing of the time. Scenes of food riots are eerie echoes of the oil riots at many gas stations during the year of the film's release, and the scenes of crowding, and bodies, live and dead, lying all about are still chilling, as well as influential. A later film like Escape From New York is an obvious progeny. The rest of the script, by Stanley R. Greenberg, however, is rather pedestrian, and fairly standard for a dystopian flick, but Fleischer and cinematographer Richard H. Kline do a great job of filling the screen with interesting images and sounds, to spice things up. The use of soft, dimly lit visuals, murkily filtered, add a Stygian feel to the New York of the film, almost like a colorized version of Carl Theodor Dreyer's Vampyr. The only light in the film comes from artificial sources, and were it not for the fashion faux pas the film could truly seem timeless.<br /><br />The end of the film, where Thorn sneaks into the processing plant where human corpses are made into Soylent Green wafers, is both chilling, and oddly drama-less. In the end, the Soylent minions hunt Thorn down, but he survives long enough to utter the film's catchphrase to Chief Hatcher. Yet, one does not know if it is enough, for Hatcher has already been co-opted, and has a track record of taking the easy way out. Yet, that fact, and its ambiguity, shows that the film does not recapitulate its characters' dilemmas, and has a depth many later, better made films, sci fi or not, do not have. It is also why Soylent Green is still a film worth watching.",1
"To me A Matter of Life and Death is just that- simply the best film ever made.<br /><br />From beginning to end it oozes class. It is stimulating, thought provoking, a mirror to the post war world and the relations between peoples.<br /><br />The cinematography is simply stunning and the effect of mixing monochrome and Technicolour to accent the different worlds works seamlessly. The characters and plot development are near perfect and the attention to detail promotes a thoroughly believable fantasy.<br /><br />No matter how many times I watch the film - and I have watched it a lot - it never fails to touch me. It makes me smile, it makes me laugh, it makes me think, it makes me cry. It is as fresh today as it was in 1946.<br /><br />If I were allowed just one film to keep and watch again A Matter of Life and Death would be that film.",1
"A very strange and compelling movie. It's about a very awkward and tightly wound man who attempts to navigate his life as a door-to-door fundraiser/salesman. The director was able to capture a very unnerving tone that really served the story well. Original and unsettling while also finding a great deal of humor in the pain that accompanies life. There is a sequence at a testing facility that really stood out and made me laugh out loud which is not something I do as frequently as I should. One of the more memorable films I've seen in a long while. Hasn't left my mind and I look forward to future efforts by Bronstein. Fantastic performances all around. The simple line ""I really appreciate it."" is now iconic to me.",1
"In my eyes this is almost the perfect example of Hollywood ego, only beaten by the new king kong movie. Superman is the original super hero and deserves to be treated with respect even though he wears tights. Brandon Routh was the worst superman I've ever seen, from the start of the movie u just wanna shove a chunk of kryptonite down his throat. He looks just silly wearing the costume. But enough about him, Kate Bosworth was a bad choise for lois lane, she is supposed to be a hard ass reporter, but in this movie she looks more like a schoolgirl. The plot was weak and predictable (WOW, He is actually supermans son, who would have ever thought....) and the acting was horrible. This movie has one good thing going for it, and it's name is Kevin Spacey. His portrayal of Lex Luthor was brilliant but even he could not save this movie. What this movie needed was the cast of ""lois and clark"" (except Kevin Spacey of course) and a different story. I watched this movie after watching ""the hills have eyes"" and I was chocked to learn that there existed worse movies then that.",0
"I just have to add, in case anyone actually reads this and hasn't completely gotten the point yet. These other reviewers aren't joking around, this really IS the worst colour movie you're likely to ever see. When the movie started I couldn't believe something like this actually made it out for the world to see.<br /><br />They're not just saying it when they said it looks like a home movie. It really does. Like the ""director"" took the family hi8 camcorder (before DV cameras and computer non-linear editing), no other equipment (lights, sound gear, etc), grabbed some decent-looking acting students, and went out to shoot a movie. No script, just making it up as he went along.<br /><br />When I watched it, it was on my mono TV, so I only have one channel of audio (left of right speaker). At first I thought I'd hooked it up wrong. The movie was silent until someone spoke a couple of minutes in. I got up and switched over to the other channel and suddenly I could hear music and sound effects but then couldn't hear the dialog. They recorded the sound on different bloody channels! I mean, there's movies that can be funny to watch, so bad they're good, kind of thing. I'm not sure this is one of those. I mean, I'll admit to being a bit of a budding film maker. And seeing bad movies just makes you want to go out there and PROVE you can do it better, you know. But watching this just made me feel sorry for whoever made it.<br /><br />As bad as they were, the actors are the only good thing about this. I thought the chick was hot and was disappointed in the brevity of her bath scene. A bit of T and A from her would have raised the score from nothing to maybe a 3 or 4. But alas, no. If you want to make a movie but it's turning out crap, throw in some gratuitous nudity. Worked for Roger Corman.",0
"Hrm-I think that line was from the old movie posters.<br /><br />This is a dumb movie that seems to have been translated from some language that was totally unfamiliar to the translator. Here's a tip: Any movie that starts with a black screen and text reading ""In the future..."" is going to be fun. This means that the premise is so implausible that they have to explain it to you.<br /><br />In this case, ""In the future..."" means that, instead of fighting wars, nations have guys climb into giant robots and duke it out to determine, well, that's never terribly clear, but it's probably something really important. There are good guys (obviously capitalists, i.e. ""us"") and bad guys (Commies!) and there are big stop-motion robots.<br /><br />Sadly, the effects budget was pretty slim, so we don't get to see a lot of the big robots. There are plenty of cheap looking interior scenes, and then a big space fight near the end. The space fight is especially nice, as it serves precisely no purpose other than the blow the remainder of the effects budget.<br /><br />With said money now spent, the climactic fight degenerates into (and I'm not making this up) two guys hitting each other with sticks. I can always get a laugh in a bar by re-enacting the final scene, complete with a last line guaranteed to leave any audience scratching their heads.<br /><br />Like I said-it's dumb. That's why I bought the tape.",1
For his first ever debut this film has some riveting and chilling moments. In the best horror film fashion the pit of your stomach tightens every moment during this film. The ending is superb. The makers of Blaire Witch obviously watched this film it's ending wasn't an end but a beginning of the end. A great movie and only a piece of Japan's great as far as scare factor a perfect score it makes you think and scared out of your mind.,1
"Knowing what to expect (on the whole) from a Denzel Washington performance - quality, integrity, gravitas, wry humour - will prepare you for what to expect from his directorial debut. Much like Robert De Niro's A Bronx Tale, Antwone Fisher delivers the moving drama of the life of a young man and the effects of key figures in his life. Much as in A Bronx Tale De Niro played one of these key figures to the lead character (himself a character was born to play but was too old too) Washington takes a similar role in this as the fatherly councellor to the titular character - a character that seems like he should be played by a Washington from 20 years ago. Be thankful Washington is too old to play Antwone because if he had we would firstly be deprived of the wonderfully measured and intelligently nuanced performance he gives as the Navy councellor. However more importantly we wouldn't get to see the superb, we can only hope star making, turn from Derek Luke in the title role. Inevitably the character comes across as moulded in Washington's shape, however you get the impression this is not just because Washington directed it, not that Luke was trying to copy him, but that Luke is as genuinely powerful and thought provoking an actor as Washington. It took far too long for Washington to receive the Academy award he deserved for Malcolm X, Philadelphia, Devil In A Blue Dress and The Hurricane, let us hope that Luke does not have to wait so long. Also a great piece of casting was Joy Bryant as Fisher's girlfriend, Cheryl. While the part could have been a forgettable support or a standard 'girlfriend' role Bryant imbues it with life. Tender and intelligent the role transcends stereotyping with Bryant inhabiting it, and she makes the part significant and interesting. It doesn't hurt either that Bryant is possibly the most attractive woman you'll see on celluloid this year - the smile alone could thaw the coldest heart. Acting ability and looks - why isn't this woman in everything being made right now. Providing good support in a small role in Salli Richardson as Washington's wife Berta. Saying more with a silence or look than many Hollywood actresses can manage in an entire film she informs the audience of the entire storylines long before any exposition occurs. As for Washington's directing, as I said, it is the directing equivalent of his acting. Taking the story of a man few viewers will have heard of and making it genuinely interesting is a difficult feat which Washington achieves with aplomb. The film is neither rushed nor showy, but it never feels slow or dull. It is measured and nuanced, balancing the humour and drama perfectly. Antwone Fisher may not blow you away if you like big, explosive, plotless Hollywood films but for those who appreciate a finely crafted character piece, with excellent performances and steady well handled direction, this is for you.",1
"While it certainly wasn't the best movie I've ever seen, it was certainly worth the $8 (which can't be said for many movies these days.)<br /><br />This was a pleasant account of a true story, although many of the details of the real story were twisted for the movie, (ie, Billy Sunday's character was three or four people in the real story combined together.) Robert DeNiro was of course good, and Cuba Gooding, Jr., was also impressive.",1
"""Scary Movie 2"" is a let down to the Scary Movie Franchise. Scary Movie 1, 3 and 4 were all good but this one was kind of boring and not very funny. Luckily they picked their act up after this one and made two more great Scary Movies.<br /><br />This film is about a group of teens who get tricked by their Professor into going to a haunted mansion for a night. Things start to go wrong and then they realize they have to escape.<br /><br />This movie isn't horrible but they could have improved quite a few things. It is a bit of fun and if you liked the other movies in the Scary Movie franchise then give this a watch - but I don't think you will like it nearly as much.",0
"A scientist and his girl friend are out driving when his speeding causes a car crash. He escapes unharmed but she is decapitated. He saves her head, brings it to his house and keeps it alive (!!!!). He then proceeds to search out models and strippers for the perfect body for the head. His crippled assistant watches over the head which starts talking and has a telepathic (or telepathetic) link to a deformed monster kept in the closet....<br /><br />As you can see, this is pretty stupid stuff, but I had a certain fondness for it. When I grew up in the late 1970s, a local TV station showed this movie about 20 times each year (no exaggeration). They showed it always on Saturday afternoon TV--uncut. Seeing this on TV back then was great! Explicit blood and gore along with a gruesome monster and sleazy sexploitation--who cares if it was good? Seeing it now I realize how lousy this really is.<br /><br />The acting is perfectly wretched, the production values are nonexistent, the script is pretty dumb and (aside from the still pretty disgusting gore) this is dull stuff. There's also a mild cat fight between two women and the admittedly great monster at the end. Also add in an ending which leaves tons of loose ends. On one hand this is an interesting example of a 1960s exploitation film. On the other its utter trash. Either way, it's not a good movie but is a must-see (for one time only) for horror and gore fans.<br /><br />Also the head's laugh is pretty creepy. Note the end credits which gets the TITLE wrong (calling it ""The HEAD That Wouldn't Die"")!",0
Certainly any others I have seen pale in comparison. The series gives balanced coverage to all theatres of operation. No one country is given undue credit for the Allied victory. Laurence Olivier brings great weight and dignity to his role as narrator.,1
"(You'll know what I mean after you've seen Red Eye...) <br /><br />Overall, Red Eye was a better-than-expected thriller. It gets off to a slow start, and slowly builds. But by the time it was over, it's a thumper! <br /><br />It's hard to exactly define what makes this thriller as... thrilling as I found it. Except that, simply put, the director did a creditable job of pulling you into the action of what would otherwise have been a run-of-the-mill plot. I rather tended to forget I was watching a movie. That says a lot.<br /><br />Other factors, I think, are the ""closeness"" of victim and bad guy... and that over time, you begin to really relate to the victim. A scant 8 out of 10, more like a 7.5... but that's pretty good!",1
"It's been so long since I've seen this movie (at least 15 years) and yet it still haunts me with a vivid image of the horrific consequences that prisoners of war can face despite the terms of the Geneva Convention.<br /><br />A unit of Australian underwater demolitions experts are captured in an archipelago near Japan following a successful mission to set mines in a Japanese harbor.<br /><br />Once in prison these men expect the same treatment as any other POWs but to their dismay soon learn from a friendly Japanese prison guard that they are being tried as spies since they were out of uniform when captured. The consequences of such an infraction, by Japanese martial code, is execution by beheading.<br /><br />Despite their pleas, and the pleas of the sympathetic prison guard, the day of reckoning approaches like a ticking time bomb. The tension is so high you will actually hear the ticking, though it may just be your chest pounding with the percussion of a marching execution squad.<br /><br />The ending is actually too painful to reenact in my head much less write it here. But I can promise you-- you'll never forget it. Good luck finding the video in the U.S.",1
"This was a fairly creepy movie; I found the music to be effective for this. The photographs Mario took of the village were also unnerving. However, I had three problems with this film. One is that the lighting was very dark so some of the time it was hard to tell what was going on, but this may have just been my copy. The second is that the very beginning is not explained very well and I'm still not sure what was going on there. The third problem is that I didn't understand the ending, but apparently some people do. Of course there are also the usual problems of people doing stupid things, and the male lead is very 70s. All in all, watchable but not even close to being a favorite.",0
"Where the hell are all these uncharted islands where prehistoric monsters lurk, evil doctors perform their experiments, madmen hold the ultimate karate championship, and the uber-rich hunt humans for sport? I had no idea there were still so many uncharted islands out there, but if you take into account the number of movies that utilize one of these mysterious islands as a location, you'd have to assume that there are at least 50 of these suckers out there. It always winds up feeling so damned convenient and I immediately deduct points from any movie that uses this hackneyed device. Hammerhead is the story of a mad scientist who is conducting experiments on one of these uncharted islands, so the movie already had a lot to make up for before it even began.<br /><br />The island in this movie used to belong to Dr. Moreau, but has recently been purchased by the Re-Animator himself, Jeffrey Combs. Old Jeffrey is doing some kind of cutting edge stem cell research, which has led him to start working with sharks while searching for a cure for cancer. If that sounds familiar, that's because this is roughly the same basic set-up as the smart shark facility in Deep Blue Sea, not to mention a host of other Nu Image movies. So apparently, Jeffrey's son was dying of cancer which prompted our mad doctor to start experimenting on his progeny. He did some kind of super fancy gene splicing and so forth, turning his son into a shark-man.<br /><br />William Forsythe leads a crew of unknown actors to the island to look into the doctor's experiments. If someone would have given him a sailor's hat, William would have been a dead ringer for the Skipper from Gilligan's Island. In typical Bond Villain fashion, the doctor decides that all of these intruders would make nice chum for his son. Not chums, like buddies... chum, like shark food. So enter shark-boy who starts stalking the Skipper and his cohorts all over the island. They, of course, make half-hearted attempts to escape and are thwarted over and over again while being chased by a guy in a rubber shark-man suit. <br /><br />The movie didn't make up any of the points that it lost for taking place on one of those dastardly deserted islands. It's funny that this movie is called Hammerhead, it made me think of an old joke. Why do you hit yourself in the head with a hammer? Because it feels so good when you stop. That's pretty much how this movie is. The only reason to watch it is because it feels so good when it's over.",0
"This is a superbly imaginative low budget Sci-fi movie from cult director Vincenzo Natali. The film plays out like a crossing of Phillip K Dick with Hitchcock and Cronenberg and the film takes on a unique feel like nothing you would have seen. The film is superbly shot, I love the cinematography in this, it feels fresh and original. Plot-wise the film explores similar themes to films like Total Recall, Dark City and the Matrix and its pretty staple Sci-fi stuff. Morgan Sullivan (Jeremy Northam) is a suburbanite who is bored with his life and has decided to take a job as a company spy for Digicorp, a large technological corporation. He meets up with a recruitment officer at the beginning who brings Sullivan on board and instructs him on what he has to do. It basically involves going to conferences of rival companies and recording them via a satellite transmission device disguised as a pen. It also means that he must take on a different persona and keep it a secret from his wife. After his first job things become strange, his habits change, his personality begins to differ and he suffers pains in his neck and headaches as well as nightmares. He encounters a beautiful woman named Rita Foster (played by an intriguingly cast Lucy Liu.) he takes an instant attraction to. However when he goes in his next job and sees her again she reveals herself to be an agent of some sort who reveals that his job is not quite what it seems. He finds out later on that he and the rest of the people attending the conference all work for Digicorp. The conferences are all covers to allow the company men to brainwash their spies. Sullivan, whose alternate name is Jack Thursby has been given an antidote to Digicorps drugging and while the rest of the spies at the latest conference drift off into what seems like a brain-dead day dream while the speakers drone on (the speakers send all the attendants to sleep via subliminal messages.) suddenly the rooms lights turn off and workers at Digicorp come in shining lights in all the occupants eyes to ensure they are not conscious and then in a fairly nightmarish situation they bring in head sets for each member which send messages into the brain and brainwash the precipitants into believing they are someone else. Digicorp are using these people as puppets and creating personalities and lives for these people while wiping their own existence. Sullivan now must pretend that he entirely believes he is now Jack Thursby. Digicorp want to steal information from their rivals Samways and they want their own puppets to do it, they now effectively control what these spies do, except for Sullivan. When Samways get a hold of Sullivan and discover he has not actually been brainwashed they decide to use him as a pawn to spy on Digicorp, make Sullivan a double agent. They know that Digicorp have sent Thursby to them to work his way into Samways and work his way up the system until he can get into a situation to download important company information that could shut the company down. Samways realises he had been planted and decide they will play along with Digicorp and allow Thursby to infiltrate their databanks but they will give Digicorp a dodgy disc that will ruin their system. The plot begins to twist and turn as both companies are using Sullivan as a pawn. He is stuck in the middle and Rita Foster is a mystery as he tries to work out why she is helping him. When a mysterious third party becomes involved, the person it is revealed that Foster works for, Sullivan must decide whether to go to this freelance agent, who could guarantee him a new life and safety or to stick with one of the companies he works for. The tension all builds to a stonking climax as it seems just about everyone wants to dispose of him once his usefulness has expires. The cast are great. Northam is superb and the subtlety in his performance is excellent. He brings a great visual aspect to his performance, his eyes tell a story and we see a great subtle change as his character changes from Sullivan to Thursby. Lucy Liu is just sexy beyond belief and her presence gives a great dynamic to the film because it seems strange casting but works because of that fact. The rest of the cast are also good.<br /><br />Director Natali whose previous film was the cult classic sci-fi flick Cube, has a real visual flair. He paces the film superbly as well and has given it a great look. For a low budget film it features some imaginative visual effects and although the CGI isn't great it never begins too much of a centre piece to effect the film negatively. The film really does bring feelings of The Matrix and other great sci-fi films, it is up there with them. The plot nearly becomes too convoluted at times but in truth that helps in a film like this, that is where the Cronenberg and Lynch influence is evident. The film has you constantly working out what is going on and genuinely surprises as it goes along. This is overall an obvious cult classic and I can see this being incredibly popular when it is released in the states. ****1/2<br /><br />",1
"Caught part of GEORGE 2 on TV recently, but couldn't get myself to watch it through to the end. Just awful! I can't even remember the plot. All I know is that George and Ursula were not the George and Ursula of the first movie, which was bad enough. There's a lot of scrambling around, but the direction and editing were so shoddy and choppy, it was like watching outtakes or deleted scenes. Having the original voice of Ape the Ape back was not nearly enough to make me warm up to this. GEORGE 2 is probably the single worst sequel I have ever seen, and that is saying something. Jeez, because of IMDb's 10 lines rule, I have to keep typing when I have nothing more to say about this crapulastic made-for-TV sequel. Disney, hang your head in shame.",0
